,ID,Count
231,18519,432.26490359453646
232,18520,421.23202071116646
233,18521,431.0449213526251
234,18522,441.6534625866347
235,18523,468.63893935064687
236,18524,450.34583606025086
237,18525,420.3501857210888
238,18526,421.8751635234778
239,18527,411.9031347635091
240,18528,522.3733063709316
241,18529,416.8812276532876
242,18530,352.8099211318886
243,18531,291.514233365908
244,18532,245.36841118134194
245,18533,219.64520191289824
246,18534,236.17823536908685
247,18535,273.9043712286877
248,18536,315.41797348364247
249,18537,407.5889387764521
250,18538,578.5262088843979
251,18539,641.3721586308297
252,18540,648.1673189283762
253,18541,573.2534615496899
254,18542,612.9475946539358
255,18543,605.2055677575511
256,18544,589.7586459882657
257,18545,603.4974946772934
258,18546,618.350304070837
259,18547,656.1321379656638
260,18548,630.5203247676711
261,18549,588.5240062074266
262,18550,590.6590975577485
263,18551,576.697456727818
264,18552,516.069293635489
265,18553,411.8502956813787
266,18554,348.55220311896505
267,18555,287.99623308279905
268,18556,242.40729971163728
269,18557,216.99451870751534
270,18558,233.32803114646936
271,18559,270.5988871554013
272,18560,311.61150233058464
273,18561,402.6701463543758
274,18562,571.5445416665004
275,18563,633.6320650868919
276,18564,640.3452212381072
277,18565,566.3354259644648
278,18566,605.550529383312
279,18567,597.901933440534
280,18568,582.6414254683729
281,18569,596.2144734243814
282,18570,610.8880387822286
283,18571,648.2139206612527
284,18572,622.911191397314
285,18573,581.421685348001
286,18574,583.5310103681917
287,18575,569.7378589318158
288,18576,531.4463212230114
289,18577,424.1219681810315
290,18578,358.93781782061734
291,18579,296.57749547494734
292,18580,249.63017419972005
293,18581,223.46018279886397
294,18582,240.28037575625308
295,18583,278.661770578728
296,18584,320.8964156688139
297,18585,414.66828308819277
298,18586,588.5745341366808
299,18587,652.5120447046329
300,18588,659.4252290082875
301,18589,583.2102053327523
302,18590,623.5937792158489
303,18591,615.7172823452918
304,18592,600.0020655675855
305,18593,613.979542028526
306,18594,629.090327391705
307,18595,667.5283876592922
308,18596,641.4717271486593
309,18597,598.7459815342704
310,18598,600.9181569302275
311,18599,586.7140186888396
312,18600,515.3645385937361
313,18601,411.28786428716785
314,18602,348.07621292638515
315,18603,287.6029393918664
316,18604,242.07626322344407
317,18605,216.69818644559263
318,18606,233.00939349768714
319,18607,270.22935164463297
320,18608,311.1859591331032
321,18609,402.1202515644583
322,18610,570.7640284635386
323,18611,632.7667638608872
324,18612,639.4707523853864
325,18613,565.5620264390639
326,18614,604.7235768909197
327,18615,597.0854260310396
328,18616,581.845758128353
329,18617,595.4002704456462
330,18618,610.0537972751523
331,18619,647.3287061477091
332,18620,622.0605308210784
333,18621,580.6276837106495
334,18622,582.7341281923912
335,18623,568.9598129726559
336,18624,502.75843550830507
337,18625,401.22753450751657
338,18626,339.562075275957
339,18627,280.56801162687157
340,18628,236.15494326406616
341,18629,211.39762835090286
342,18630,227.3098542117272
343,18631,263.6193914932481
344,18632,303.57417759633927
345,18633,392.28416668792954
346,18634,556.8028230614353
347,18635,617.2889370860166
348,18636,623.8289423247159
349,18637,551.7280648980732
350,18638,589.9317020574692
351,18639,582.4803846133775
352,18640,567.613487458739
353,18641,580.8364488703163
354,18642,595.1315422882378
355,18643,631.4946861700762
356,18644,606.8445844575468
357,18645,566.4252078183736
358,18646,568.4801274971998
359,18647,555.042739684354
360,18648,387.34116391362716
361,18649,309.1185134531059
362,18650,261.6094731962845
363,18651,216.15856145826774
364,18652,181.9413144115191
365,18653,162.86748790446995
366,18654,175.12677516865432
367,18655,203.100802929263
368,18656,233.88324686268905
369,18657,302.22825710754273
370,18658,428.9786870248288
371,18659,475.57912204926834
372,18660,480.61775106520497
373,18661,425.0689311763973
374,18662,454.5022340071957
375,18663,448.76150094805496
376,18664,437.3075683216639
377,18665,447.4949603210981
378,18666,458.5083570772432
379,18667,486.52368507568775
380,18668,467.53245904430923
381,18669,436.3920797163088
382,18670,437.9752555000048
383,18671,427.62266254922866
384,18672,381.8153509673238
385,18673,304.70862562625433
386,18674,257.87734981632275
387,18675,213.07484124301388
388,18676,179.34573778732425
389,18677,160.54401868136637
390,18678,172.628414829945
391,18679,200.2033648287223
392,18680,230.5466661069047
393,18681,297.9166657471265
394,18682,422.8588727543822
395,18683,468.79450550332996
396,18684,473.7612533869682
397,18685,419.00489352226964
398,18686,448.01830055838514
399,18687,442.3594648548958
400,18688,431.06893414673505
401,18689,441.11099270928173
402,18690,451.96727223635946
403,18691,479.58293328336345
404,18692,460.86263627385824
405,18693,430.1665059110461
406,18694,431.72709609306355
407,18695,421.52219333761093
408,18696,531.0862245283379
409,18697,423.83459217938946
410,18698,358.6946092092696
411,18699,296.37654088824644
412,18700,249.46103011680827
413,18701,223.30877094407523
414,18702,240.11756689739104
415,18703,278.47295530518096
416,18704,320.67898310036753
417,18705,414.3873127019788
418,18706,588.1757285831418
419,18707,652.0699164573394
420,18708,658.9784165347271
421,18709,582.8150345340216
422,18710,623.1712453685964
423,18711,615.3000854443599
424,18712,599.5955169624301
425,18713,613.563522583377
426,18714,628.6640692006172
427,18715,667.076084658222
428,18716,641.0370795851176
429,18717,598.3402840248712
430,18718,600.5109876010995
431,18719,586.3164737808943
432,18720,524.7822457429224
433,18721,418.80368730137855
434,18722,354.4369141261288
435,18723,292.8585595511978
436,18724,246.49993459405988
437,18725,220.65810201384858
438,18726,237.2673780244429
439,18727,275.1674890334567
440,18728,316.8725324469192
441,18729,409.46854676987704
442,18730,581.1940989647547
443,18731,644.329864597389
444,18732,651.1563609700758
445,18733,575.897036205621
446,18734,615.7742199345938
447,18735,607.996490460795
448,18736,592.478334772065
449,18737,606.2805405529065
450,18738,621.2018440997623
451,18739,659.1579099970771
452,18740,633.4279871934666
453,18741,591.2380014147318
454,18742,593.3829387995924
455,18743,579.3569134655484
456,18744,540.1592426898515
457,18745,431.07533534823455
458,18746,364.8225081331835
459,18747,301.4398048441394
460,18748,253.72279468968867
461,18749,227.12375322157686
462,18750,244.21970878083624
463,18751,283.2303563905097
464,18752,326.1574272838319
465,18753,421.4666595959505
466,18754,598.2240575006084
467,18755,663.2098065944793
468,18756,670.2363307210251
469,18757,592.7717819488628
470,18758,633.8174338137659
471,18759,625.8118038663081
472,18760,609.8389402780954
473,18761,624.045573757996
474,18762,639.4040964389698
475,18763,678.4723385086972
476,18764,651.9884859606921
477,18765,608.5622630802386
478,18766,610.7700507156287
479,18767,596.3330393955139
480,18768,524.0774877191271
481,18769,418.2412535273416
482,18770,353.9609219194831
483,18771,292.46526419611456
484,18772,246.16889670514604
485,18773,220.3617684980499
486,18774,236.94873902740346
487,18775,274.79795195906615
488,18776,316.4469874488292
489,18777,408.91864965317984
490,18778,580.4135824591933
491,18779,643.4645597100198
492,18780,650.2818884171993
493,18781,575.1236334077208
494,18782,614.9472639431027
495,18783,607.1799795963982
496,18784,591.6826640653237
497,18785,605.4663341290196
498,18786,620.3675990627451
499,18787,658.2726917379094
500,18788,632.5773230178158
501,18789,590.443996417707
502,18790,592.5860532519301
503,18791,578.5788642142287
504,18792,511.47135967092686
505,18793,408.18090382609444
506,18794,345.4467674092489
507,18795,285.4303225004643
508,18796,240.24756502029334
509,18797,215.06119990712608
510,18798,231.24918845514173
511,18799,268.18797871855224
512,18800,308.83519083911654
513,18801,399.082545299108
514,18802,566.4523494109297
515,18803,627.9867022857553
516,18804,634.6400473824131
517,18805,561.2896444725397
518,18806,600.1553598185894
519,18807,592.5749092576433
520,18808,577.4503652127822
521,18809,590.902483714221
522,18810,605.4453145265873
523,18811,642.4386404055444
524,18812,617.3613465234694
525,18813,576.2414924015036
526,18814,578.3320243307813
527,18815,564.6617633671574
528,18816,396.05411060926093
529,18817,316.0719007542063
530,18818,267.49418054832915
531,18819,221.02088490657218
532,18820,186.0339467519191
533,18821,166.5310689352737
534,18822,179.0661195998157
535,18823,207.66940196966266
536,18824,239.1442737112859
537,18825,309.02665330041293
538,18826,438.6282383295379
539,18827,486.27691491513474
540,18828,491.4288840821447
541,18829,434.6305354786341
542,18830,464.7259182083259
543,18831,458.85605169837197
544,18832,447.14447151544243
545,18833,457.5610211973749
546,18834,468.8221559886531
547,18835,497.46766761396765
548,18836,478.0492483082564
549,18837,446.20838968591687
550,18838,447.8271778121632
551,18839,437.241711108362
552,18840,390.52827732591163
553,18841,311.6619966973281
554,18842,263.76204343276595
555,18843,217.93715334208153
556,18844,183.4383605750374
557,18845,164.20759116093961
558,18846,176.56775006621154
559,18847,204.77195320547258
560,18848,235.80768067564398
561,18849,304.7150460717376
562,18850,432.5084015358997
563,18851,479.4922733992852
564,18852,484.5723611694475
565,18853,428.5664755065935
566,18854,458.2419608962299
567,18855,452.45399204334007
568,18856,440.9058143800206
569,18857,451.1770300901844
570,18858,462.2810470741455
571,18859,490.5268902770965
572,18860,471.37940099037803
573,18861,439.9827929682282
574,18862,441.57899540967264
575,18863,431.14121944474965
576,18864,539.7991692442554
577,18865,430.78797790057286
578,18866,364.57931522421774
579,18867,301.23886323175583
580,18868,253.55366152729903
581,18869,226.97235114245674
582,18870,244.0569104334725
583,18871,283.04155330752434
584,18872,325.9400087535778
585,18873,421.1857073501484
586,18874,597.8252776953236
587,18875,662.767706892502
588,18876,669.7895470952103
589,18877,592.3766366637142
590,18878,633.3949272467476
591,18879,625.394633901039
592,18880,609.4324179211122
593,18881,623.6295811724892
594,18882,638.9778657685725
595,18883,678.02006470986
596,18884,651.5538664594878
597,18885,608.156591764062
598,18886,610.3629076747491
599,18887,595.9355201544312
600,18888,533.495173890364
601,18889,425.75705980005114
602,18890,360.32160895076026
603,18891,297.7208726485483
604,18892,250.59255822203073
605,18893,224.32167524559108
606,18894,241.20671406949563
607,18895,279.7360783481854
608,18896,322.1335480957991
609,18897,416.26692849026574
610,18898,590.8436297274201
611,18899,655.0276346897064
612,18900,661.9674709721871
613,18901,585.4586201530363
614,18902,625.9978823714615
615,18903,618.09101972175
616,18904,602.3152170249635
617,18905,616.3465800004705
618,18906,631.5156210550726
619,18907,670.1018692377174
620,18908,643.9447540691868
621,18909,601.054290487299
622,18910,603.234840138898
623,18911,588.9759415475725
624,18912,548.8721857927657
625,18913,438.02871978215677
626,18914,370.70721305871234
627,18915,306.3021262875005
628,18916,257.8154253425219
629,18917,230.7873327417299
630,18918,248.1590515876379
631,18919,287.7989535470811
632,18920,331.41845196308304
633,18921,428.265052985552
634,18922,607.873604826396
635,18923,673.9075950491895
636,18924,681.0474592800736
637,18925,602.3333823084423
638,18926,644.0411137992351
639,18927,635.9063504542114
640,18928,619.6758394156992
641,18929,634.1116304836066
642,18930,649.7178910975606
643,18931,689.4163165343064
644,18932,662.5052708881185
645,18933,618.3785690021634
646,18934,620.6219689654195
647,18935,605.9520839883032
648,18936,532.7904173238082
649,18937,425.1946271889676
650,18938,359.8456177283314
651,18939,297.3275781066882
652,18940,250.26152101760925
653,18941,224.02534234252602
654,18942,240.8880757313112
655,18943,279.3665420378926
656,18944,321.70800397761536
657,18945,415.71703251059967
658,18946,590.0631148357452
659,18947,654.1623315915419
660,18948,661.0930002274716
661,18949,584.6852189543137
662,18950,625.1709280898806
663,18951,617.2745105456657
664,18952,601.5195479634434
665,18953,615.5323752601314
666,18954,630.6813777430374
667,18955,669.2166528089299
668,18956,643.0940916524679
669,18957,600.2602871320511
670,18958,602.4379562389688
671,18959,588.1978939050377
672,18960,520.1843014596416
673,18961,415.1342872112168
674,18962,351.3314714471699
675,18963,290.2926432104268
676,18964,244.34019505582273
677,18965,218.7247788746904
678,18966,235.1885306677605
679,18967,272.75657518602844
680,18968,314.0962147248315
681,18969,405.88093766328734
682,18970,576.101895281247
683,18971,638.6844891268858
684,18972,645.4511743107865
685,18973,570.8512433899143
686,18974,610.3790382619901
687,18975,602.6694543229557
688,18976,587.287262866657
689,18977,600.9685389215379
690,18978,615.7591076295173
691,18979,653.3826167804405
692,18980,627.8781298646174
693,18981,586.0577968428055
694,18982,588.1839410945776
695,18983,574.2808065090773
696,18984,404.7670414010572
697,18985,323.02527536321236
698,18986,273.3788771589528
699,18987,225.88319947962412
700,18988,190.12657162199235
701,18989,170.19464327890273
702,18990,183.0054568404484
703,18991,212.23799267094827
704,18992,244.40529095687265
705,18993,315.8250370840958
706,18994,448.27777202081495
707,18995,496.97468825420214
708,18996,502.2399973654045
709,18997,444.1921223279695
710,18998,474.949583748053
711,18999,468.9505840229946
712,19000,456.98135675381354
713,19001,467.62706369996
714,19002,479.1359360741725
715,19003,508.41163017607596
716,19004,488.56601837579245
717,19005,456.0246817377065
718,19006,457.67908214149963
719,19007,446.86074210974016
720,19008,399.24121804389165
721,19009,318.615379227948
722,19010,269.6467467475147
723,19011,222.79947345451262
724,19012,187.5309901076228
725,19013,167.87116967828615
726,19014,180.50709179472386
727,19015,209.3405491115132
728,19016,241.06870391483085
729,19017,311.51343760046143
730,19018,442.15794622038266
731,19019,490.19005892576286
732,19020,495.38348676923977
733,19021,438.12807324894175
734,19022,468.4656380832411
735,19023,462.54853586813226
736,19024,450.7427108250374
737,19025,461.24308406048215
738,19026,472.5948389096118
739,19027,501.47086530708555
740,19028,481.89618303911686
741,19029,449.7990962032028
742,19030,451.4309109627653
743,19031,440.7602614045838
744,19032,548.5121010031261
745,19033,437.7413532813548
746,19034,370.4640124880015
747,19035,306.1011783444907
748,19036,257.64628685162495
749,19037,230.6359258927169
750,19038,247.99624811134404
751,19039,287.6101445158915
752,19040,331.20102658310054
753,19041,427.98409188840424
754,19042,607.4748124576313
755,19043,673.4654814189473
756,19044,680.600661578428
757,19045,601.9382245743187
758,19046,643.6185939212298
759,19047,635.4891673460841
760,19048,619.2693042513087
761,19049,633.6956247923346
762,19050,649.2916469988493
763,19051,688.9640284866715
764,19052,662.0706376943117
765,19053,617.9728849053913
766,19054,620.2148130975778
767,19055,605.5545522234545
768,19056,542.2081137359792
769,19057,432.71044163447834
770,19058,366.20631167631564
771,19059,302.58319227414995
772,19060,254.68518734485028
773,19061,227.98525339612956
774,19062,245.14605540358974
775,19063,284.304673796805
776,19064,327.3945708082371
777,19065,423.065319338315
778,19066,600.493173445763
779,19067,665.7254191450909
780,19068,672.7785954895385
781,19069,595.0202169380498
782,19070,636.2215585348488
783,19071,628.1855625358472
784,19072,612.152112485082
785,19073,626.412632962926
786,19074,641.8294118578924
787,19075,681.0458431719642
788,19076,654.4615350649551
789,19077,610.8705927394369
790,19078,613.0867547055885
791,19079,598.5949825443204
792,19080,557.5851183394632
793,19081,444.98209579166576
794,19082,376.59191085459275
795,19083,311.1644418398879
796,19084,261.9080510369047
797,19085,234.45090782325198
798,19086,252.09838962170596
799,19087,292.36754516854216
800,19088,336.6794702683092
801,19089,435.0634381385206
802,19090,617.5231404612185
803,19091,684.605370542932
804,19092,691.8585747408367
805,19093,611.8949710836096
806,19094,654.2647813981456
807,19095,646.0008848120083
808,19096,629.5127266353509
809,19097,644.1776750136278
810,19098,660.0316732604136
811,19099,700.3602813006755
812,19100,673.0220430738732
813,19101,628.194863031086
814,19102,630.4738752790615
815,19103,615.5711169270834
816,19104,541.503356458684
817,19105,432.14800845618765
818,19106,365.73031997385476
819,19107,302.18989733565655
820,19108,254.3541498065814
821,19109,227.688920194216
822,19110,244.82741674406202
823,19111,283.93513711383883
824,19112,326.9690262608968
825,19113,422.51542280408484
826,19114,599.7126577669472
827,19115,664.8601151742778
828,19116,671.9041238629287
829,19117,594.2468149593603
830,19118,635.3946034192935
831,19119,627.3690525363224
832,19120,611.3564426211383
833,19121,625.5984274014702
834,19122,640.9951677045318
835,19123,680.1606258504455
836,19124,653.6108717903525
837,19125,610.0765885834454
838,19126,612.2898700020106
839,19127,597.8169341171331
840,19128,528.8972346481474
841,19129,422.0876637329224
842,19130,357.2161696765265
843,19131,295.1549591209799
844,19132,248.43282105167475
845,19133,222.38835422607718
846,19134,239.12786899200637
847,19135,277.32516714401913
848,19136,319.35723341759257
849,19137,412.6793233170356
850,19138,585.7514316268696
851,19139,649.3822654086432
852,19140,656.2622905679134
853,19141,580.4128328694032
854,19142,620.602706613992
855,19143,612.7639894243318
856,19144,597.1241508109092
857,19145,611.0345841930397
858,19146,626.0728905520998
859,19147,664.3265823529593
860,19148,638.394902825054
861,19149,595.8740915948116
862,19150,598.0358481339265
863,19151,583.8998401564106
864,19152,413.4799799568784
865,19153,329.97865616831643
866,19154,279.2635790133837
867,19155,230.74551838544676
868,19156,194.21920013897176
869,19157,173.85822088711436
870,19158,186.94479759139384
871,19159,216.80658744326948
872,19160,249.66631289051088
873,19161,322.62342692576556
874,19162,457.92731431071627
875,19163,507.67247112597215
876,19164,513.0511202823633
877,19165,453.7537176975605
878,19166,485.1732583980088
879,19167,479.0451253427764
880,19168,466.81825075775646
881,19169,477.6931151723173
882,19170,489.4497253502211
883,19171,519.355602490264
884,19172,499.0827978147405
885,19173,465.84098253671755
886,19174,467.5309952497912
887,19175,456.47978168256213
888,19176,407.954151755254
889,19177,325.5687561669206
890,19178,275.53144533000767
891,19179,227.66178965684975
892,19180,191.6236163490703
893,19181,171.53474524952134
894,19182,184.44643035536654
895,19183,213.90914134366167
896,19184,246.3297229233017
897,19185,318.3118236621758
898,19186,451.8074831450667
899,19187,500.88783584948584
900,19188,506.19460367513364
901,19189,447.68966330221446
902,19190,478.6893070487577
903,19191,472.6430715752738
904,19192,460.5795993595939
905,19193,471.3091299360399
906,19194,482.9086224511166
907,19195,512.4148315363435
908,19196,492.4129566306572
909,19197,459.6153915442775
910,19198,461.2828185933199
911,19199,450.3792956291481
912,19200,557.2250390871816
913,19201,444.69473370996525
914,19202,376.34871402380287
915,19203,310.96349698704114
916,19204,261.73891514700733
917,19205,234.29950330256264
918,19206,251.93558864899228
919,19207,292.1787390408443
920,19208,336.46204823187867
921,19209,434.7824813619724
922,19210,617.1243542250544
923,19211,684.1632637114815
924,19212,691.411783910014
925,19213,611.4998194261932
926,19214,653.8422680176208
927,19215,645.5837081192927
928,19216,629.1061977226288
929,19217,643.7616757196614
930,19218,659.6054357164535
931,19219,699.9080002082937
932,19220,672.5874165638245
933,19221,627.7891851728947
934,19222,630.0667256724337
935,19223,615.1735912754496
936,19224,550.9210478732955
937,19225,439.66381891338426
938,19226,372.09101054649693
939,19227,307.4455087141937
940,19228,258.77781378637616
941,19229,231.64882914646796
942,19230,249.08539415681693
943,19231,288.87326625230065
944,19232,332.65559007390624
945,19233,429.8637057323857
946,19234,610.142710842189
947,19235,676.4231965918019
948,19236,683.5897129239611
949,19237,604.5818074587652
950,19238,646.4452280001753
951,19239,638.2800987364859
952,19240,621.9890015005398
953,19241,636.4786793305877
954,19242,652.1431959036129
955,19243,691.9898099362458
956,19244,664.9783091706346
957,19245,620.6868885604063
958,19246,622.9386628177785
959,19247,608.2140172391355
960,19248,566.2980560391657
961,19249,451.93547591354246
962,19250,382.4766121308029
963,19251,316.02676026794734
964,19252,266.00067915174935
965,19253,238.11448507148665
966,19254,256.0377299855785
967,19255,296.93613949196106
968,19256,341.9404916850084
969,19257,441.8618273121921
970,19258,627.1726818029722
971,19259,695.3031523635559
972,19260,702.6696965955127
973,19261,621.4565655136944
974,19262,664.4884550435404
975,19263,656.0954251399176
976,19264,639.3496196727373
977,19265,654.2437254969119
978,19266,670.3454615230467
979,19267,711.3042525395275
980,19268,683.5388214794602
981,19269,638.011162865564
982,19270,640.3257874193209
983,19271,625.1901555547547
984,19272,550.2162909430119
985,19273,439.1013860120271
986,19274,371.615019078407
987,19275,307.0522139693527
988,19276,258.446776411105
989,19277,231.35249609046423
990,19278,248.76675565418196
991,19279,288.5037297512887
992,19280,332.23004573609745
993,19281,429.3138094689161
994,19282,609.3621955476872
995,19283,675.557893047051
996,19284,682.7152417279277
997,19285,603.808405860887
998,19286,645.6182732918
999,19287,637.4635891389979
1000,19288,621.1933320283715
1001,19289,635.6644741700343
1002,19290,651.3089521610211
1003,19291,691.1045930505944
1004,19292,664.1276463148854
1005,19293,619.8928847953699
1006,19294,622.1417785065744
1007,19295,607.4359691950472
1008,19296,537.610172034714
1009,19297,429.0410436049001
1010,19298,363.1008707412451
1011,19299,300.0172773742915
1012,19300,252.52544901943364
1013,19301,226.05193134264582
1014,19302,243.06720921430212
1015,19303,281.8937613032463
1016,19304,324.6182546452148
1017,19305,419.47771224637836
1018,19306,595.4009726218264
1019,19307,660.0800468447974
1020,19308,667.0734120340463
1021,19309,589.9744269558519
1022,19310,630.8263798919562
1023,19311,622.8585293894513
1024,19312,606.9610434947655
1025,19313,621.100634314558
1026,19314,636.3866784440636
1027,19315,675.2705531984936
1028,19316,648.9116808526766
1029,19317,605.6903910764995
1030,19318,607.887759920116
1031,19319,593.5188784383813
1032,19320,422.19291472390773
1033,19321,336.9320339497663
1034,19322,285.1482783088719
1035,19323,235.60783517690646
1036,19324,198.31182687628547
1037,19325,177.52179690223164
1038,19326,190.88413662933024
1039,19327,221.37518022895267
1040,19328,254.9273325364115
1041,19329,329.4218138111784
1042,19330,467.5768524045468
1043,19331,518.3702493458474
1044,19332,523.8622384981417
1045,19333,463.315308909324
1046,19334,495.3969286022343
1047,19335,489.13966227298096
1048,19336,476.6551404841591
1049,19337,487.7591622674861
1050,19338,499.76351014135315
1051,19339,530.2995700455028
1052,19340,509.59957268050255
1053,19341,475.65727906714335
1054,19342,477.3829040740118
1055,19343,466.0988170725771
1056,19344,416.6670888867069
1057,19345,332.52213583530425
1058,19346,281.4161462224231
1059,19347,232.5241077677933
1060,19348,195.71624419699754
1061,19349,175.19832225882092
1062,19350,188.38577046231893
1063,19351,218.47773536912106
1064,19352,251.59074399688194
1065,19353,325.1102123924627
1066,19354,461.4570238574863
1067,19355,511.5856169724105
1068,19356,517.0057248247185
1069,19357,457.251257108701
1070,19358,488.91298002737415
1071,19359,482.73761124482655
1072,19360,470.4164917554273
1073,19361,481.3751797628256
1074,19362,493.2224100410941
1075,19363,523.35880206144
